Date,Return,Strategy_Return,Cumulative_Market_Returns
2020-07-21,0.0016790373419135474,0.0016790373419135474,2.128928853896304
2020-07-22,0.005747082068739751,0.005747082068739751,2.132503404940273
2020-07-23,-0.012319859824193036,-0.012319859824193036,2.144759077020332
2020-07-24,-0.006190400054688405,-0.006190400054688405,2.118335945834776
2020-07-27,0.007395138795039502,0.007395138795039502,2.105222598879832
2020-07-28,-0.006473392152297919,-0.006473392152297919,2.120791012193002
2020-07-29,0.01242838167815008,0.01242838167815008,2.107062300298008
2020-07-30,-0.003750251937389204,-0.003750251937389204,2.1332496747857523
2020-07-31,0.007670504990141325,0.007670504990141325,2.125249451059952
2020-08-03,0.00718102343932614,0.00718102343932614,2.1415511875796027
